segment_id,environment,speaker_id,word_count,sentence_count,emotion_word_count,vulnerability_count,repair_count,second_person_count,directive_count,commitment_count,segment_start_iso,emotional_cost,role_constraint
four_guys_00886,four_guys,🔆 Mr_Y,13,4,0,0,0,0,0,0,2024-11-14T13:25:00,0.0,0.0
four_guys_00887,four_guys,🔆 Mr_Y,5,2,0,0,0,1,1,0,2024-11-14T20:14:00,0.0,360.0
four_guys_00888,four_guys,🔆 Mr_Y,264,28,0,0,0,2,7,0,2024-11-15T18:26:00,0.0,52.27272727272727
four_guys_00889,four_guys,🔆 Mr_Y,18,2,0,0,0,0,1,0,2024-11-16T10:00:00,0.0,99.99999999999999
four_guys_00890,four_guys,🔆 Mr_Y,32,3,0,0,0,0,3,0,2024-11-18T18:04:00,0.0,206.25
four_guys_00891,four_guys,🔆 Mr_Y,18,2,0,0,0,0,1,0,2024-11-20T09:11:00,0.0,66.66666666666666
four_guys_00892,four_guys,🔆 Mr_Y,25,4,0,0,0,1,1,0,2024-11-20T17:59:00,0.0,72.0
four_guys_00893,four_guys,🔆 Mr_Y,37,8,0,0,0,1,3,0,2024-11-21T17:19:00,0.0,145.94594594594594
four_guys_00894,four_guys,🔆 Mr_Y,2,2,0,0,0,0,0,0,2024-11-22T08:18:00,0.0,0.0
four_guys_00895,four_guys,🔆 Mr_Y,67,9,0,0,0,0,5,0,2024-11-23T16:48:00,0.0,134.32835820895522
four_guys_00896,four_guys,🔆 Mr_Y,63,7,0,0,0,2,2,0,2024-11-25T13:42:00,0.0,57.14285714285714
four_guys_00897,four_guys,🔆 Mr_Y,114,11,0,0,0,0,7,0,2024-11-30T13:03:00,0.0,110.52631578947368
four_guys_00898,four_guys,🔆 Mr_Y,2,1,0,0,0,0,0,0,2024-12-01T17:35:00,0.0,0.0
four_guys_00899,four_guys,🔆 Mr_Y,51,11,0,0,0,0,7,1,2024-12-03T18:20:00,0.0,247.05882352941182
four_guys_00900,four_guys,🔆 Mr_Y,114,11,0,0,0,0,4,1,2024-12-06T08:36:00,0.0,73.68421052631578
four_guys_00901,four_guys,🔆 Mr_Y,33,6,0,0,0,0,0,0,2024-12-10T16:18:00,0.0,0.0
four_guys_00902,four_guys,🔆 Mr_Y,17,3,0,0,0,0,0,0,2024-12-15T06:55:00,0.0,0.0
four_guys_00903,four_guys,🔆 Mr_Y,10,1,0,0,0,0,0,0,2024-12-31T13:22:00,0.0,0.0
raver_00001,raver,🔆 Shin-Shane-Shine,3,2,0,0,0,1,0,0,2019-12-05T22:49:00,0.0,0.0
raver_00002,raver,🔆 Shin-Shane-Shine,27,9,0,0,0,0,1,0,2019-12-20T13:41:00,0.0,66.66666666666667
raver_00003,raver,🔆 Shin-Shane-Shine,38,9,0,0,0,2,1,1,2019-12-22T10:31:00,0.0,47.368421052631575
raver_00004,raver,🔆 Shin-Shane-Shine,44,12,0,0,0,2,1,0,2019-12-31T17:09:00,0.0,40.90909090909091
raver_00005,raver,🔆 Shin-Shane-Shine,9,4,0,0,0,0,0,0,2020-01-05T15:24:00,0.0,0.0
raver_00006,raver,🔆 Shin-Shane-Shine,5,1,0,0,1,0,0,0,2020-01-09T00:06:00,200.0,0.0
raver_00007,raver,🔆 Shin-Shane-Shine,1,1,0,0,0,0,0,0,2020-01-10T14:28:00,0.0,0.0
raver_00008,raver,🔆 Shin-Shane-Shine,72,21,0,0,0,2,5,0,2020-01-12T13:55:00,0.0,125.0
raver_00009,raver,🔆 Shin-Shane-Shine,2,2,0,0,0,0,0,0,2020-01-13T08:04:00,0.0,0.0
raver_00010,raver,🔆 Shin-Shane-Shine,20,3,0,0,0,1,1,0,2020-02-04T19:58:00,0.0,90.0
raver_00011,raver,🔆 Shin-Shane-Shine,33,5,0,0,0,0,3,0,2020-02-05T10:14:00,0.0,163.63636363636363
raver_00012,raver,🔆 Shin-Shane-Shine,8,7,0,0,0,0,0,0,2020-02-05T18:36:00,0.0,0.0
raver_00013,raver,🔆 Shin-Shane-Shine,8,5,0,0,0,0,0,1,2020-02-06T18:00:00,0.0,0.0
raver_00014,raver,🔆 Shin-Shane-Shine,94,9,0,0,0,3,5,1,2020-02-17T18:12:00,0.0,95.74468085106383
raver_00015,raver,🔆 Shin-Shane-Shine,13,3,0,0,0,1,0,0,2020-02-24T17:59:00,0.0,0.0
raver_00016,raver,🔆 Shin-Shane-Shine,10,3,0,0,0,0,2,0,2020-02-27T19:53:00,0.0,360.0
raver_00017,raver,🔆 Shin-Shane-Shine,5,2,0,0,0,0,0,0,2020-02-29T20:19:00,0.0,0.0
raver_00018,raver,🔆 Shin-Shane-Shine,59,16,0,0,0,2,5,1,2020-03-01T13:50:00,0.0,172.88135593220338
raver_00019,raver,🔆 Shin-Shane-Shine,2,2,0,0,0,0,0,0,2020-03-02T07:05:00,0.0,0.0
raver_00020,raver,🔆 Shin-Shane-Shine,7,6,0,0,0,0,0,0,2020-03-02T13:14:00,0.0,0.0
raver_00021,raver,🔆 Shin-Shane-Shine,37,13,0,0,0,1,1,0,2020-03-03T06:51:00,0.0,48.64864864864865
raver_00022,raver,🔆 Shin-Shane-Shine,2,1,0,0,0,0,0,0,2020-03-03T17:21:00,0.0,0.0
raver_00023,raver,🔆 Shin-Shane-Shine,135,16,0,0,0,1,4,0,2020-03-04T10:28:00,0.0,71.11111111111111
raver_00024,raver,🔆 Shin-Shane-Shine,29,6,0,0,0,0,3,0,2020-03-05T10:37:00,0.0,186.20689655172416
raver_00025,raver,🔆 Shin-Shane-Shine,652,117,0,0,0,8,19,0,2020-03-16T08:54:00,0.0,52.45398773006135
raver_00026,raver,🔆 Shin-Shane-Shine,21,4,0,0,0,1,4,0,2020-03-16T19:20:00,0.0,342.85714285714283
raver_00027,raver,🔆 Shin-Shane-Shine,202,47,0,0,0,5,10,1,2020-03-18T07:48:00,0.0,89.10891089108911
raver_00028,raver,🔆 Shin-Shane-Shine,17,6,0,0,0,0,1,0,2020-03-19T10:59:00,0.0,105.88235294117646
raver_00029,raver,🔆 Shin-Shane-Shine,1,2,0,0,0,0,0,0,2020-03-20T17:05:00,0.0,0.0
raver_00030,raver,🔆 Shin-Shane-Shine,6,2,0,0,0,1,0,0,2020-03-21T19:06:00,0.0,0.0
raver_00031,raver,🔆 Shin-Shane-Shine,47,12,0,0,0,0,3,1,2020-03-22T08:39:00,0.0,114.89361702127658
raver_00032,raver,🔆 Shin-Shane-Shine,36,3,0,0,0,0,2,0,2020-03-23T10:01:00,0.0,99.99999999999999
raver_00033,raver,🔆 Shin-Shane-Shine,48,9,0,0,1,0,3,0,2020-03-23T19:29:00,20.833333333333332,125.0
raver_00034,raver,🔆 Shin-Shane-Shine,76,15,0,0,1,0,4,0,2020-03-24T09:18:00,13.157894736842104,94.73684210526315
raver_00035,raver,🔆 Shin-Shane-Shine,20,11,0,0,0,0,0,0,2020-03-25T07:22:00,0.0,0.0
raver_00036,raver,🔆 Shin-Shane-Shine,53,19,0,0,0,0,0,0,2020-03-25T16:10:00,0.0,0.0
raver_00037,raver,🔆 Shin-Shane-Shine,343,141,0,0,1,6,11,3,2020-03-26T08:46:00,2.9154518950437316,61.22448979591837
raver_00038,raver,🔆 Shin-Shane-Shine,206,29,0,0,0,1,10,0,2020-03-27T09:15:00,0.0,93.20388349514563
raver_00039,raver,🔆 Shin-Shane-Shine,3,3,0,0,0,0,0,0,2020-03-27T21:18:00,0.0,0.0
raver_00040,raver,🔆 Shin-Shane-Shine,16,5,0,0,0,0,0,0,2020-03-28T09:49:00,0.0,0.0
raver_00041,raver,🔆 Shin-Shane-Shine,13,4,0,0,0,0,1,0,2020-03-28T20:54:00,0.0,138.46153846153848
raver_00042,raver,🔆 Shin-Shane-Shine,1,1,0,0,0,0,0,0,2020-03-29T13:21:00,0.0,0.0
raver_00043,raver,🔆 Shin-Shane-Shine,9,3,0,0,0,1,0,0,2020-03-30T11:27:00,0.0,0.0
raver_00044,raver,🔆 Shin-Shane-Shine,39,11,0,0,0,1,0,0,2020-04-01T15:08:00,0.0,0.0
raver_00045,raver,🔆 Shin-Shane-Shine,241,33,0,0,2,2,8,0,2020-04-02T08:39:00,8.298755186721992,57.26141078838175
raver_00046,raver,🔆 Shin-Shane-Shine,51,9,0,0,0,0,2,0,2020-04-02T22:51:00,0.0,70.58823529411765
raver_00047,raver,🔆 Shin-Shane-Shine,16,6,0,0,0,0,0,0,2020-04-03T07:52:00,0.0,0.0
raver_00048,raver,🔆 Shin-Shane-Shine,344,51,0,0,0,5,14,1,2020-04-03T13:58:00,0.0,73.25581395348838
raver_00049,raver,🔆 Shin-Shane-Shine,13,2,0,0,0,0,0,0,2020-04-05T12:41:00,0.0,0.0
raver_00050,raver,🔆 Shin-Shane-Shine,139,39,0,0,0,4,5,0,2020-04-06T18:21:00,0.0,64.74820143884892
raver_00051,raver,🔆 Shin-Shane-Shine,41,7,0,0,0,1,0,0,2020-04-07T07:42:00,0.0,0.0
raver_00052,raver,🔆 Shin-Shane-Shine,93,32,0,0,1,2,3,0,2020-04-08T07:53:00,10.752688172043012,70.96774193548387
raver_00053,raver,🔆 Shin-Shane-Shine,102,21,0,0,0,1,7,0,2020-04-09T09:50:00,0.0,123.52941176470591
raver_00054,raver,🔆 Shin-Shane-Shine,37,11,0,0,0,0,3,0,2020-04-10T08:23:00,0.0,145.94594594594594
raver_00055,raver,🔆 Shin-Shane-Shine,64,13,0,0,0,1,1,1,2020-04-12T11:08:00,0.0,28.125
raver_00056,raver,🔆 Shin-Shane-Shine,4,2,0,0,0,0,0,0,2020-04-12T22:35:00,0.0,0.0
raver_00057,raver,🔆 Shin-Shane-Shine,53,16,0,0,0,0,1,0,2020-04-13T09:35:00,0.0,33.96226415094339
raver_00058,raver,🔆 Shin-Shane-Shine,3,3,0,0,0,0,1,0,2020-04-14T09:39:00,0.0,600.0
raver_00059,raver,🔆 Shin-Shane-Shine,11,4,0,0,0,1,0,0,2020-04-16T10:21:00,0.0,0.0
raver_00060,raver,🔆 Shin-Shane-Shine,2,2,0,0,0,0,0,0,2020-04-17T10:26:00,0.0,0.0
raver_00061,raver,🔆 Shin-Shane-Shine,3,2,0,0,0,0,0,0,2020-04-17T21:21:00,0.0,0.0
raver_00062,raver,🔆 Shin-Shane-Shine,2,1,0,0,0,0,0,0,2020-04-19T08:35:00,0.0,0.0
raver_00063,raver,🔆 Shin-Shane-Shine,74,13,0,0,0,0,5,0,2020-04-19T19:01:00,0.0,121.62162162162161
raver_00064,raver,🔆 Shin-Shane-Shine,2,1,0,0,0,0,0,0,2020-04-20T10:25:00,0.0,0.0
raver_00065,raver,🔆 Shin-Shane-Shine,2,1,0,0,0,0,0,0,2020-04-24T08:52:00,0.0,0.0
raver_00066,raver,🔆 Shin-Shane-Shine,1,2,0,0,0,0,0,0,2020-04-26T15:01:00,0.0,0.0
raver_00067,raver,🔆 Shin-Shane-Shine,41,7,1,0,0,0,2,0,2020-04-28T12:29:00,36.58536585365854,87.8048780487805
raver_00068,raver,🔆 Shin-Shane-Shine,97,18,0,0,0,1,3,0,2020-04-29T12:01:00,0.0,68.04123711340206
raver_00069,raver,🔆 Shin-Shane-Shine,1,1,0,0,0,0,0,0,2020-04-30T11:02:00,0.0,0.0
raver_00070,raver,🔆 Shin-Shane-Shine,5,5,0,0,0,0,0,0,2020-04-30T17:10:00,0.0,0.0
raver_00071,raver,🔆 Shin-Shane-Shine,41,7,0,0,0,2,3,0,2020-05-01T14:00:00,0.0,131.70731707317074
raver_00072,raver,🔆 Shin-Shane-Shine,6,4,0,0,0,0,0,0,2020-05-05T12:26:00,0.0,0.0
raver_00073,raver,🔆 Shin-Shane-Shine,113,23,0,0,0,0,3,0,2020-05-06T14:18:00,0.0,58.4070796460177
raver_00074,raver,🔆 Shin-Shane-Shine,2,1,0,0,0,0,0,0,2020-05-08T08:37:00,0.0,0.0
raver_00075,raver,🔆 Shin-Shane-Shine,6,2,0,0,0,0,0,0,2020-05-09T17:52:00,0.0,0.0
raver_00076,raver,🔆 Shin-Shane-Shine,10,4,0,0,0,0,0,0,2020-05-11T19:46:00,0.0,0.0
raver_00077,raver,🔆 Shin-Shane-Shine,88,17,0,0,0,3,1,0,2020-05-12T07:43:00,0.0,20.454545454545453
raver_00078,raver,🔆 Shin-Shane-Shine,1,1,0,0,0,0,0,0,2020-05-14T10:45:00,0.0,0.0
raver_00079,raver,🔆 Shin-Shane-Shine,139,25,0,0,0,0,5,0,2020-05-18T09:55:00,0.0,69.06474820143886
raver_00080,raver,🔆 Shin-Shane-Shine,54,10,0,0,0,3,2,0,2020-05-19T12:31:00,0.0,66.66666666666667
raver_00081,raver,🔆 Shin-Shane-Shine,15,4,0,0,1,0,0,0,2020-05-23T10:40:00,66.66666666666667,0.0
raver_00082,raver,🔆 Shin-Shane-Shine,4,1,0,0,0,1,0,0,2020-05-25T13:06:00,0.0,0.0
raver_00083,raver,🔆 Shin-Shane-Shine,4,2,0,0,0,0,0,0,2020-05-27T17:50:00,0.0,0.0
raver_00084,raver,🔆 Shin-Shane-Shine,23,4,0,0,0,2,1,0,2020-05-28T10:03:00,0.0,78.26086956521739
raver_00085,raver,🔆 Shin-Shane-Shine,65,22,0,0,0,0,0,0,2020-05-28T17:29:00,0.0,0.0
raver_00086,raver,🔆 Shin-Shane-Shine,111,28,0,0,0,2,6,0,2020-05-29T11:47:00,0.0,86.4864864864865
raver_00087,raver,🔆 Shin-Shane-Shine,2,2,0,0,0,0,0,0,2020-06-02T15:34:00,0.0,0.0
raver_00088,raver,🔆 Shin-Shane-Shine,2,1,0,0,0,0,0,0,2020-06-03T17:02:00,0.0,0.0
raver_00089,raver,🔆 Shin-Shane-Shine,15,6,0,0,0,1,1,1,2020-06-13T13:41:00,0.0,120.00000000000001
raver_00090,raver,🔆 Shin-Shane-Shine,45,8,0,0,0,0,0,0,2020-06-14T09:00:00,0.0,0.0
raver_00091,raver,🔆 Shin-Shane-Shine,14,6,0,0,0,0,2,0,2020-06-14T18:45:00,0.0,257.14285714285717
raver_00092,raver,🔆 Shin-Shane-Shine,30,9,0,0,0,0,3,0,2020-06-15T09:47:00,0.0,180.0
raver_00093,raver,🔆 Shin-Shane-Shine,4,5,0,0,0,0,0,0,2020-06-17T12:06:00,0.0,0.0
raver_00094,raver,🔆 Shin-Shane-Shine,120,29,0,0,0,0,6,0,2020-06-18T10:21:00,0.0,90.0
raver_00095,raver,🔆 Shin-Shane-Shine,123,15,0,0,0,2,3,0,2020-06-19T13:50:00,0.0,43.90243902439025
raver_00096,raver,🔆 Shin-Shane-Shine,40,12,0,0,0,1,3,0,2020-06-20T08:04:00,0.0,135.0
raver_00097,raver,🔆 Shin-Shane-Shine,119,24,0,0,0,1,2,1,2020-06-24T18:26:00,0.0,30.252100840336137
raver_00098,raver,🔆 Shin-Shane-Shine,7,2,0,0,0,0,0,0,2020-06-25T20:32:00,0.0,0.0
raver_00099,raver,🔆 Shin-Shane-Shine,2,1,0,0,0,0,0,0,2020-06-27T11:06:00,0.0,0.0
raver_00100,raver,🔆 Shin-Shane-Shine,2,1,0,0,0,0,0,0,2020-06-29T22:10:00,0.0,0.0
raver_00101,raver,🔆 Shin-Shane-Shine,10,5,0,0,0,0,0,0,2020-07-01T20:36:00,0.0,0.0
raver_00102,raver,🔆 Shin-Shane-Shine,115,25,0,0,0,1,5,0,2020-07-02T10:25:00,0.0,78.26086956521739
raver_00103,raver,🔆 Shin-Shane-Shine,38,10,0,0,0,0,1,0,2020-07-03T11:12:00,0.0,47.368421052631575
raver_00104,raver,🔆 Shin-Shane-Shine,4,2,0,0,0,0,0,0,2020-07-04T11:19:00,0.0,0.0
raver_00105,raver,🔆 Shin-Shane-Shine,79,10,0,1,0,0,2,0,2020-07-08T12:56:00,25.31645569620253,37.9746835443038
raver_00106,raver,🔆 Shin-Shane-Shine,22,4,0,0,1,1,1,1,2020-07-09T19:36:00,45.45454545454545,81.81818181818181
raver_00107,raver,🔆 Shin-Shane-Shine,20,5,0,0,0,1,0,1,2020-07-10T12:32:00,0.0,60.0
raver_00108,raver,🔆 Shin-Shane-Shine,70,16,0,0,0,1,1,0,2020-07-10T19:34:00,0.0,42.857142857142854
raver_00109,raver,🔆 Shin-Shane-Shine,22,6,0,0,0,0,0,0,2020-07-11T12:41:00,0.0,0.0
raver_00110,raver,🔆 Shin-Shane-Shine,1,1,0,0,0,0,0,0,2020-07-16T21:06:00,0.0,0.0
raver_00111,raver,🔆 Shin-Shane-Shine,1,1,0,0,0,0,0,0,2020-07-18T08:56:00,0.0,0.0
raver_00112,raver,🔆 Shin-Shane-Shine,53,11,0,0,0,1,1,0,2020-07-19T15:44:00,0.0,33.96226415094339
raver_00113,raver,🔆 Shin-Shane-Shine,1,1,0,0,0,0,0,0,2020-07-28T18:29:00,0.0,0.0
raver_00114,raver,🔆 Shin-Shane-Shine,2,1,0,0,0,0,0,0,2020-07-29T08:40:00,0.0,0.0
raver_00115,raver,🔆 Shin-Shane-Shine,3,3,0,0,0,0,0,0,2020-08-11T17:44:00,0.0,0.0
raver_00116,raver,🔆 Shin-Shane-Shine,1,1,0,0,0,0,0,0,2020-08-12T18:26:00,0.0,0.0
raver_00117,raver,🔆 Shin-Shane-Shine,1,1,0,0,0,0,0,0,2020-08-13T10:46:00,0.0,0.0
raver_00118,raver,🔆 Shin-Shane-Shine,102,15,0,0,0,2,1,0,2020-08-15T19:31:00,0.0,17.647058823529413
raver_00119,raver,🔆 Shin-Shane-Shine,39,7,0,0,0,1,2,0,2020-08-22T18:32:00,0.0,92.3076923076923
raver_00120,raver,🔆 Shin-Shane-Shine,122,18,0,0,0,0,4,0,2020-08-25T17:57:00,0.0,54.098360655737714
raver_00121,raver,🔆 Shin-Shane-Shine,2,2,0,0,0,0,0,0,2020-08-26T07:10:00,0.0,0.0
raver_00122,raver,🔆 Shin-Shane-Shine,26,6,0,0,0,1,2,0,2020-08-26T14:09:00,0.0,138.46153846153848
raver_00123,raver,🔆 Shin-Shane-Shine,34,9,0,0,0,1,3,1,2020-08-27T07:20:00,0.0,158.8235294117647
raver_00124,raver,🔆 Shin-Shane-Shine,7,3,0,0,0,1,0,0,2020-08-27T15:38:00,0.0,0.0
raver_00125,raver,🔆 Shin-Shane-Shine,38,8,0,0,0,0,0,0,2020-09-03T14:53:00,0.0,0.0
raver_00126,raver,🔆 Shin-Shane-Shine,7,2,0,0,0,0,0,0,2020-09-04T15:16:00,0.0,0.0
raver_00127,raver,🔆 Shin-Shane-Shine,10,3,0,0,0,1,1,0,2020-09-05T11:36:00,0.0,180.0
raver_00128,raver,🔆 Shin-Shane-Shine,1,1,0,0,0,0,0,0,2020-09-14T17:15:00,0.0,0.0
raver_00129,raver,🔆 Shin-Shane-Shine,14,3,0,0,0,0,1,0,2020-09-19T09:08:00,0.0,128.57142857142858
raver_00130,raver,🔆 Shin-Shane-Shine,7,4,0,0,0,0,0,0,2020-09-22T19:56:00,0.0,0.0
raver_00131,raver,🔆 Shin-Shane-Shine,3,3,0,0,0,0,0,0,2020-09-24T18:31:00,0.0,0.0
raver_00132,raver,🔆 Shin-Shane-Shine,1,1,0,0,0,0,0,0,2020-09-29T10:58:00,0.0,0.0
raver_00133,raver,🔆 Shin-Shane-Shine,7,1,0,0,0,0,1,0,2020-09-29T17:40:00,0.0,257.14285714285717
raver_00134,raver,🔆 Shin-Shane-Shine,35,10,0,0,0,0,2,0,2020-10-10T08:14:00,0.0,102.85714285714285
raver_00135,raver,🔆 Shin-Shane-Shine,88,5,0,0,0,1,5,0,2020-10-12T14:34:00,0.0,102.27272727272727
raver_00136,raver,🔆 Shin-Shane-Shine,33,8,0,0,0,0,0,0,2020-10-15T18:44:00,0.0,0.0
raver_00137,raver,🔆 Shin-Shane-Shine,22,4,0,0,0,0,2,1,2020-10-18T12:01:00,0.0,163.63636363636363
raver_00138,raver,🔆 Shin-Shane-Shine,10,3,0,0,0,0,1,0,2020-10-19T09:28:00,0.0,180.0
raver_00139,raver,🔆 Shin-Shane-Shine,5,2,0,0,0,0,0,0,2020-10-20T19:14:00,0.0,0.0
raver_00140,raver,🔆 Shin-Shane-Shine,1,1,0,0,0,0,0,0,2020-10-21T20:43:00,0.0,0.0
raver_00141,raver,🔆 Shin-Shane-Shine,9,3,0,0,0,0,0,0,2020-10-28T21:07:00,0.0,0.0
raver_00142,raver,🔆 Shin-Shane-Shine,21,6,0,0,0,2,2,0,2020-10-30T08:16:00,0.0,228.57142857142856
raver_00143,raver,🔆 Shin-Shane-Shine,3,1,0,0,0,0,0,0,2020-11-08T21:09:00,0.0,0.0
raver_00144,raver,🔆 Shin-Shane-Shine,22,6,0,0,0,0,0,0,2020-11-11T08:41:00,0.0,0.0
raver_00145,raver,🔆 Shin-Shane-Shine,5,4,0,0,0,0,0,0,2020-11-21T09:17:00,0.0,0.0
raver_00146,raver,🔆 Shin-Shane-Shine,33,5,0,0,0,0,0,0,2020-11-24T08:23:00,0.0,0.0
raver_00147,raver,🔆 Shin-Shane-Shine,12,2,0,0,0,1,0,0,2020-11-24T18:45:00,0.0,0.0
raver_00148,raver,🔆 Shin-Shane-Shine,93,14,0,0,0,1,3,0,2020-11-25T08:16:00,0.0,58.064516129032256
raver_00149,raver,🔆 Shin-Shane-Shine,42,5,0,0,0,0,2,0,2020-11-26T12:15:00,0.0,85.71428571428571
raver_00150,raver,🔆 Shin-Shane-Shine,2,1,0,0,0,0,0,0,2020-11-29T07:49:00,0.0,0.0
raver_00151,raver,🔆 Shin-Shane-Shine,11,4,0,0,0,0,0,0,2020-11-29T21:34:00,0.0,0.0
raver_00152,raver,🔆 Shin-Shane-Shine,8,3,0,0,0,0,0,0,2020-12-02T20:24:00,0.0,0.0
raver_00153,raver,🔆 Shin-Shane-Shine,1,1,0,0,0,0,0,0,2020-12-06T10:12:00,0.0,0.0
raver_00154,raver,🔆 Shin-Shane-Shine,6,2,0,0,0,0,0,0,2020-12-08T15:45:00,0.0,0.0
raver_00155,raver,🔆 Shin-Shane-Shine,17,3,0,0,0,0,1,0,2020-12-10T08:32:00,0.0,105.88235294117646
raver_00156,raver,🔆 Shin-Shane-Shine,10,6,0,0,0,0,0,0,2020-12-10T18:14:00,0.0,0.0
raver_00157,raver,🔆 Shin-Shane-Shine,15,5,0,0,0,0,1,0,2020-12-11T09:57:00,0.0,120.00000000000001
raver_00158,raver,🔆 Shin-Shane-Shine,20,5,0,0,0,0,1,0,2020-12-15T08:05:00,0.0,90.0
raver_00159,raver,🔆 Shin-Shane-Shine,2,1,0,0,0,0,0,0,2020-12-17T18:17:00,0.0,0.0
raver_00160,raver,🔆 Shin-Shane-Shine,2,1,0,0,0,0,0,0,2020-12-23T12:30:00,0.0,0.0
raver_00161,raver,🔆 Shin-Shane-Shine,2,2,0,0,0,0,0,0,2020-12-24T12:35:00,0.0,0.0
raver_00162,raver,🔆 Shin-Shane-Shine,3,2,0,0,0,0,0,0,2020-12-26T15:04:00,0.0,0.0
raver_00163,raver,🔆 Shin-Shane-Shine,5,2,0,0,0,0,0,0,2020-12-28T12:23:00,0.0,0.0
raver_00164,raver,🔆 Shin-Shane-Shine,5,3,0,0,0,0,0,0,2020-12-31T12:15:00,0.0,0.0
raver_00165,raver,🔆 Shin-Shane-Shine,6,5,0,0,0,0,0,0,2021-01-01T16:02:00,0.0,0.0
raver_00166,raver,🔆 Shin-Shane-Shine,1,1,0,0,0,0,0,0,2021-01-04T18:49:00,0.0,0.0
raver_00167,raver,🔆 Shin-Shane-Shine,19,4,0,0,0,0,0,0,2021-01-05T18:50:00,0.0,0.0
raver_00168,raver,🔆 Shin-Shane-Shine,14,3,0,0,0,0,0,0,2021-01-06T18:05:00,0.0,0.0
raver_00169,raver,🔆 Shin-Shane-Shine,19,10,0,0,0,0,0,0,2021-01-07T11:39:00,0.0,0.0
raver_00170,raver,🔆 Shin-Shane-Shine,1,1,0,0,0,0,0,0,2021-01-08T09:26:00,0.0,0.0
raver_00171,raver,🔆 Shin-Shane-Shine,17,5,0,0,0,0,1,0,2021-01-13T20:30:00,0.0,105.88235294117646
raver_00172,raver,🔆 Shin-Shane-Shine,23,5,0,0,0,1,1,0,2021-01-21T08:18:00,0.0,78.26086956521739
raver_00173,raver,🔆 Shin-Shane-Shine,1,1,0,0,0,0,0,0,2021-01-24T08:59:00,0.0,0.0
raver_00174,raver,🔆 Shin-Shane-Shine,86,10,0,0,0,0,6,0,2021-01-30T08:35:00,0.0,125.5813953488372
raver_00175,raver,🔆 Shin-Shane-Shine,20,3,0,0,0,0,2,0,2021-02-01T13:03:00,0.0,180.0
raver_00176,raver,🔆 Shin-Shane-Shine,4,2,0,0,0,0,0,0,2021-02-02T21:12:00,0.0,0.0
raver_00177,raver,🔆 Shin-Shane-Shine,35,8,0,0,0,2,1,0,2021-02-06T11:50:00,0.0,51.42857142857142
raver_00178,raver,🔆 Shin-Shane-Shine,83,20,0,0,0,0,4,1,2021-02-06T20:17:00,0.0,86.74698795180724
raver_00179,raver,🔆 Shin-Shane-Shine,2,1,0,0,0,0,0,0,2021-02-07T11:32:00,0.0,0.0
raver_00180,raver,🔆 Shin-Shane-Shine,58,16,0,0,0,3,0,1,2021-02-12T15:52:00,0.0,20.68965517241379
raver_00181,raver,🔆 Shin-Shane-Shine,19,4,0,0,0,0,1,0,2021-02-13T14:14:00,0.0,94.73684210526315
raver_00182,raver,🔆 Shin-Shane-Shine,4,2,0,0,1,0,0,0,2021-02-14T08:26:00,250.0,0.0
raver_00183,raver,🔆 Shin-Shane-Shine,11,5,0,0,0,0,0,0,2021-02-14T19:27:00,0.0,0.0
raver_00184,raver,🔆 Shin-Shane-Shine,24,3,0,0,0,1,1,0,2021-02-17T18:35:00,0.0,75.0
raver_00185,raver,🔆 Shin-Shane-Shine,7,2,0,0,0,0,0,0,2021-02-19T20:00:00,0.0,0.0
raver_00186,raver,🔆 Shin-Shane-Shine,9,3,0,0,0,0,0,0,2021-02-20T14:35:00,0.0,0.0
raver_00187,raver,🔆 Shin-Shane-Shine,56,7,0,0,0,0,0,0,2021-02-23T14:57:00,0.0,0.0
raver_00188,raver,🔆 Shin-Shane-Shine,1,1,0,0,0,0,0,0,2021-02-24T08:08:00,0.0,0.0
raver_00189,raver,🔆 Shin-Shane-Shine,8,2,0,0,0,0,0,0,2021-02-24T16:57:00,0.0,0.0
raver_00190,raver,🔆 Shin-Shane-Shine,2,1,0,0,0,0,0,0,2021-02-28T19:20:00,0.0,0.0
raver_00191,raver,🔆 Shin-Shane-Shine,1,1,0,0,0,0,0,0,2021-03-01T12:27:00,0.0,0.0
raver_00192,raver,🔆 Shin-Shane-Shine,1,1,0,0,0,0,0,0,2021-03-03T08:48:00,0.0,0.0
raver_00193,raver,🔆 Shin-Shane-Shine,6,2,0,0,0,0,1,0,2021-03-03T17:43:00,0.0,300.0
raver_00194,raver,🔆 Shin-Shane-Shine,2,1,0,0,0,0,0,0,2021-03-04T13:39:00,0.0,0.0
raver_00195,raver,🔆 Shin-Shane-Shine,34,9,0,0,0,2,1,1,2021-03-05T17:41:00,0.0,52.94117647058823
raver_00196,raver,🔆 Shin-Shane-Shine,3,2,0,0,0,0,0,0,2021-03-06T22:09:00,0.0,0.0
raver_00197,raver,🔆 Shin-Shane-Shine,1,1,0,0,0,0,0,0,2021-03-07T18:59:00,0.0,0.0
raver_00198,raver,🔆 Shin-Shane-Shine,34,4,0,0,0,1,2,0,2021-03-09T17:53:00,0.0,105.88235294117646
raver_00199,raver,🔆 Shin-Shane-Shine,73,12,0,0,0,0,8,1,2021-03-12T15:06:00,0.0,197.26027397260273
raver_00200,raver,🔆 Shin-Shane-Shine,17,3,0,0,0,0,0,0,2021-03-16T11:59:00,0.0,0.0
